combination_woo_id,combination_parent_woo_id,combination_sku,combination_name,combination_current_price,combination_price_missing,component_sku,component_quantity,component_item_id,component_woo_id,component_target_key,combination_component_count,component_combination_count,relationship_type,possible_duplicate_component_woo_id,edge_rule,edge_confidence,propagation_status
3730,3624,0201010|0201010|0724006,"Con 2 tatamis de 100x200 cm, 180x200x14,5 cm",582.96,NO,0724006,1,724006,,724006,2,2,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3731,3624,0201010|0201010|0724007,"Con 2 tatamis de 100x200 cm, 200x200x14,5 cm",606.70,NO,0724007,1,724007,,724007,2,1,MANY_TO_ONE,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3713,3623,0201010|0201010|0728001,"90x200x14,5 cm, Con 2 tatamis de 100x200 cm",527.70,NO,0728001,1,728001,,728001,2,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3708,3623,0201010|0201010|0728002,"140x200x14,5 cm, Con 2 tatamis de 100x200 cm",598.22,NO,0728002,1,728002,,728002,2,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3709,3623,0201010|0201010|0728003,"150x200x14,5 cm, Con 2 tatamis de 100x200 cm",609.58,NO,0728003,1,728003,,728003,2,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3710,3623,0201010|0201010|0728004,"160x200x14,5 cm, Con 2 tatamis de 100x200 cm",686.14,NO,0728004,1,728004,,728004,2,3,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3711,3623,0201010|0201010|0728005,"180x200x14,5 cm, Con 2 tatamis de 100x200 cm",742.22,NO,0728005,1,728005,,728005,2,2,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3712,3623,0201010|0201010|0728006,"200x200x14,5 cm, Con 2 tatamis de 100x200 cm",796.36,NO,0728006,1,728006,,728006,2,1,MANY_TO_ONE,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3692,3622,0201010|0201010|0730001,"90x200x14,5 cm, Con 2 tatamis de 100x200 cm",589.70,NO,0730001,1,730001,,730001,2,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3687,3622,0201010|0201010|0730002,"140x200x14,5 cm, Con 2 tatamis de 100x200 cm",717.30,NO,0730002,1,730002,,730002,2,25,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3688,3622,0201010|0201010|0730003,"150x200x14,5 cm, Con 2 tatamis de 100x200 cm",729.94,NO,0730003,1,730003,,730003,2,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3689,3622,0201010|0201010|0730004,"160x200x14,5 cm, Con 2 tatamis de 100x200 cm",741.46,NO,0730004,1,730004,,730004,2,3,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3690,3622,0201010|0201010|0730005,"180x200x14,5 cm, Con 2 tatamis de 100x200 cm",751.38,NO,0730005,1,730005,,730005,2,2,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3691,3622,0201010|0201010|0730006,"200x200x14,5 cm, Con 2 tatamis de 100x200 cm",778.52,NO,0730006,1,730006,,730006,2,1,MANY_TO_ONE,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4558,3657,0201011|0808001,Crudo,232,NO,0808001,1,808001,,808001,2,1,MANY_TO_ONE,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4556,3657,0201011|0809001,Azul,232,NO,0809001,1,809001,,809001,2,1,MANY_TO_ONE,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4561,3657,0201011|0816001,Negro,232,NO,0816001,1,816001,,816001,2,1,MANY_TO_ONE,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4557,3657,0201011|0817001,Granate,219.00,NO,0817001,1,817001,,817001,2,1,MANY_TO_ONE,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
13091,3657,0201011|0818001,Marrón Chocolate,232,NO,0818001,1,818001,,818001,2,1,MANY_TO_ONE,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4559,3657,0201011|0859002,Verde oscuro,219.00,NO,0859002,1,859002,,859002,2,1,MANY_TO_ONE,NO,PHYSICAL_COMPONENT_WITHOUT_STANDALONE_WOO,HIGH,READ_ONLY_NOT_IMPLEMENTED
3664,3611,0302002|0201002|0201002,Con 2 tatamis de 90x200 cm,668.80,NO,0201002,2,201002,,201002,2,19,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3662,3610,0302009|0201002|0201002,Con 2 tatamis de 90x200 cm,581.70,NO,0201002,2,201002,,201002,2,19,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3667,3612,0302018|0201001|0201001,"174x214x20 cm, 160x200 cm, Crudo, sin barniz, Con 2 tatamis de 80x200 cm",730.70,NO,0201001,2,201001,,201001,2,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3668,3612,0302019|0201002|0201002,"194x214x20 cm, 180x200 cm, Crudo, sin barniz, Con 2 tatamis de 90x200 cm",751.70,NO,0201002,2,201002,,201002,2,19,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3679,3618,0402010|0201001|0201001,"174x214x40 cm, 160x200 cm, Crudo, sin barniz, Con 2 tatamis de 80x200 cm",730.70,NO,0201001,2,201001,,201001,2,18,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3680,3618,0402012|0201002|0201002,"194x214x40 cm, 180x200 cm, Crudo, sin barniz, Con 2 tatamis de 90x200 cm",751.70,NO,0201002,2,201002,,201002,2,19,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4232,3650,0502002|0724008,"Futón de algodón, 140x190x14,5 cm, Sin funda",684.54,NO,0724008,1,724008,,724008,2,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4236,3650,0502002|0724008|0608006,"Futón de algodón, 140x190x14,5 cm, Crudo",751.58,NO,0724008,1,724008,,724008,3,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4240,3650,0502002|0724008|0616006,"Futón de algodón, 140x190x14,5 cm, Negro",751.58,NO,0724008,1,724008,,724008,3,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6292,3650,0502002|0724008|0617002,"Futón de algodón, 140x190x14,5 cm, Gris jaspeado",751.58,NO,0724008,1,724008,,724008,3,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6293,3650,0502002|0724008|0619002,"Futón de algodón, 140x190x14,5 cm, Beige jaspeado",751.58,NO,0724008,1,724008,,724008,3,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11123,3650,0502002|0724008|0619009,"Futón de algodón, 140x190x14,5 cm, Marrón",751.58,NO,0724008,1,724008,,724008,3,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4208,3650,0502002|0728007,"Futón con una capa de látex, 140x190x14,5 cm, Sin funda",764.42,NO,0728007,1,728007,,728007,2,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4212,3650,0502002|0728007|0608006,"Futón con una capa de látex, 140x190x14,5 cm, Crudo",831.42,NO,0728007,1,728007,,728007,3,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4216,3650,0502002|0728007|0616006,"Futón con una capa de látex, 140x190x14,5 cm, Negro",831.42,NO,0728007,1,728007,,728007,3,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
9456,3650,0502002|0728007|0617002,"Futón con una capa de látex, 140x190x14,5 cm, Gris jaspeado",831.42,NO,0728007,1,728007,,728007,3,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6295,3650,0502002|0728007|0619002,"Futón con una capa de látex, 140x190x14,5 cm, Beige jaspeado",831.42,NO,0728007,1,728007,,728007,3,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11125,3650,0502002|0728007|0619009,"Futón con una capa de látex, 140x190x14,5 cm, Marrón",831.42,NO,0728007,1,728007,,728007,3,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4220,3650,0502002|0730007,"Futón con dos capas de látex, 140x190x14,5 cm, Sin funda",912.50,NO,0730007,1,730007,,730007,2,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4224,3650,0502002|0730007|0608006,"Futón con dos capas de látex, 140x190x14,5 cm, Crudo",979.50,NO,0730007,1,730007,,730007,3,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4228,3650,0502002|0730007|0616006,"Futón con dos capas de látex, 140x190x14,5 cm, Negro",979.50,NO,0730007,1,730007,,730007,3,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
9457,3650,0502002|0730007|0617002,"Futón con dos capas de látex, 140x190x14,5 cm, Gris jaspeado",979.50,NO,0730007,1,730007,,730007,3,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6294,3650,0502002|0730007|0619002,"Futón con dos capas de látex, 140x190x14,5 cm, Beige jaspeado",979.50,NO,0730007,1,730007,,730007,3,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11126,3650,0502002|0730007|0619009,"Futón con dos capas de látex, 140x190x14,5 cm, Marrón",979.50,NO,0730007,1,730007,,730007,3,6,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4124,3649,0502005|0727007,"Futón con una capa de látex, 80x200x13 cm, Sin funda",478.74,NO,0727007,1,727007,,727007,2,4,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4128,3649,0502005|0727007|0608007,"Futón con una capa de látex, 80x200x13 cm, Crudo",550.74,NO,0727007,1,727007,,727007,3,4,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4132,3649,0502005|0727007|0616007,"Futón con una capa de látex, 80x200x13 cm, Negro",550.74,NO,0727007,1,727007,,727007,3,4,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11132,3649,0502005|0727007|0619007,"Futón con una capa de látex, 80x200x13 cm, Marrón",550.74,NO,0727007,1,727007,,727007,3,4,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4136,3649,0502005|0730009,"Futón con dos capas de látex, 80x200x13 cm, Sin funda",532.94,NO,0730009,1,730009,,730009,2,4,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4140,3649,0502005|0730009|0608007,"Futón con dos capas de látex, 80x200x13 cm, Crudo",604.94,NO,0730009,1,730009,,730009,3,4,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4144,3649,0502005|0730009|0616007,"Futón con dos capas de látex, 80x200x13 cm, Negro",604.94,NO,0730009,1,730009,,730009,3,4,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11133,3649,0502005|0730009|0619007,"Futón con dos capas de látex, 80x200x13 cm, Marrón",604.94,NO,0730009,1,730009,,730009,3,4,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11837,3649,0502005|1249001,"Futón de algodón de colores individual, 80x200x13 cm, Crudo, Sin funda",417.82,NO,1249001,1,1249001,,1249001,2,8,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4200,3649,0502005|1249001|0608007,"Futón de algodón de colores individual, 80x200x13 cm, Crudo, Crudo",494.82,NO,1249001,1,1249001,,1249001,3,8,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11836,3649,0502005|1249001|0616007,"Futón de algodón de colores individual, 80x200x13 cm, Crudo, Negro",494.82,NO,1249001,1,1249001,,1249001,3,8,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11131,3649,0502005|1249001|0619007,"Futón de algodón de colores individual, 80x200x13 cm, Crudo, Marrón",494.82,NO,1249001,1,1249001,,1249001,3,8,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
8235,3651,0502012|0724004,"Futón de algodón, 150x200x14,5 cm, Sin funda, Sin cajón",658.78,NO,0724004,1,724004,,724004,2,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4320,3651,0502012|0724004|0608004,"Futón de algodón, 150x200x14,5 cm, Crudo, Sin cajón",730.78,NO,0724004,1,724004,,724004,3,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4324,3651,0502012|0724004|0616004,"Futón de algodón, 150x200x14,5 cm, Negro, Sin cajón",730.78,NO,0724004,1,724004,,724004,3,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6285,3651,0502012|0724004|0617004,"Futón de algodón, 150x200x14,5 cm, Gris jaspeado, Sin cajón",730.78,NO,0724004,1,724004,,724004,3,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6286,3651,0502012|0724004|0619004,"Futón de algodón, 150x200x14,5 cm, Beige jaspeado, Sin cajón",730.78,NO,0724004,1,724004,,724004,3,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11137,3651,0502012|0724004|0619010,"Futón de algodón, 150x200x14,5 cm, Marrón, Sin cajón",730.78,NO,0724004,1,724004,,724004,3,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4378,3651,0502012|0724004|1002004,"Futón de algodón, 150x200x14,5 cm, Sin funda, Con cajón",783.78,NO,0724004,1,724004,,724004,3,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4393,3651,0502012|0724004|1002004|0608004,"Futón de algodón, 150x200x14,5 cm, Crudo, Con cajón",855.78,NO,0724004,1,724004,,724004,4,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4397,3651,0502012|0724004|1002004|0616004,"Futón de algodón, 150x200x14,5 cm, Negro, Con cajón",855.78,NO,0724004,1,724004,,724004,4,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6287,3651,0502012|0724004|1002004|0617004,"Futón de algodón, 150x200x14,5 cm, Gris jaspeado, Con cajón",855.78,NO,0724004,1,724004,,724004,4,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6288,3651,0502012|0724004|1002004|0619004,"Futón de algodón, 150x200x14,5 cm, Beige jaspeado, Con cajón",855.78,NO,0724004,1,724004,,724004,4,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11141,3651,0502012|0724004|1002004|0619010,"Futón de algodón, 150x200x14,5 cm, Marrón, Con cajón",855.78,NO,0724004,1,724004,,724004,4,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4292,3651,0502012|0728003,"Futón con una capa de látex, 150x200x14,5 cm, Sin funda, Sin cajón",770.78,NO,0728003,1,728003,,728003,2,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4296,3651,0502012|0728003|0608004,"Futón con una capa de látex, 150x200x14,5 cm, Crudo, Sin cajón",842.78,NO,0728003,1,728003,,728003,3,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4300,3651,0502012|0728003|0616004,"Futón con una capa de látex, 150x200x14,5 cm, Negro, Sin cajón",842.78,NO,0728003,1,728003,,728003,3,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
9441,3651,0502012|0728003|0617004,"Futón con una capa de látex, 150x200x14,5 cm, Gris jaspeado, Sin cajón",842.78,NO,0728003,1,728003,,728003,3,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
9442,3651,0502012|0728003|0619004,"Futón con una capa de látex, 150x200x14,5 cm, Beige jaspeado, Sin cajón",842.78,NO,0728003,1,728003,,728003,3,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11135,3651,0502012|0728003|0619010,"Futón con una capa de látex, 150x200x14,5 cm, Marrón, Sin cajón",842.78,NO,0728003,1,728003,,728003,3,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4376,3651,0502012|0728003|1002004,"Futón con una capa de látex, 150x200x14,5 cm, Sin funda, Con cajón",907.78,NO,0728003,1,728003,,728003,3,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4452,3651,0502012|0728003|1002004|0608004,"Futón con una capa de látex, 150x200x14,5 cm, Crudo, Con cajón",979.78,NO,0728003,1,728003,,728003,4,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4456,3651,0502012|0728003|1002004|0616004,"Futón con una capa de látex, 150x200x14,5 cm, Negro, Con cajón",979.78,NO,0728003,1,728003,,728003,4,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6284,3651,0502012|0728003|1002004|0617004,"Futón con una capa de látex, 150x200x14,5 cm, Gris jaspeado, Con cajón",979.78,NO,0728003,1,728003,,728003,4,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
9452,3651,0502012|0728003|1002004|0619004,"Futón con una capa de látex, 150x200x14,5 cm, Beige jaspeado, Con cajón",979.78,NO,0728003,1,728003,,728003,4,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11140,3651,0502012|0728003|1002004|0619010,"Futón con una capa de látex, 150x200x14,5 cm, Marrón, Con cajón",979.78,NO,0728003,1,728003,,728003,4,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
9526,3651,0502012|0730003,"Futón con dos capas de látex, 150x200x14,5 cm, Sin funda, Sin cajón",872.14,NO,0730003,1,730003,,730003,2,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4308,3651,0502012|0730003|0608004,"Futón con dos capas de látex, 150x200x14,5 cm, Crudo, Sin cajón",944.14,NO,0730003,1,730003,,730003,3,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4312,3651,0502012|0730003|0616004,"Futón con dos capas de látex, 150x200x14,5 cm, Negro, Sin cajón",944.14,NO,0730003,1,730003,,730003,3,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
9447,3651,0502012|0730003|0617004,"Futón con dos capas de látex, 150x200x14,5 cm, Gris jaspeado, Sin cajón",944.14,NO,0730003,1,730003,,730003,3,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
9443,3651,0502012|0730003|0619004,"Futón con dos capas de látex, 150x200x14,5 cm, Beige jaspeado, Sin cajón",944.14,NO,0730003,1,730003,,730003,3,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11136,3651,0502012|0730003|0619010,"Futón con dos capas de látex, 150x200x14,5 cm, Marrón, Sin cajón",944.14,NO,0730003,1,730003,,730003,3,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4377,3651,0502012|0730003|1002004,"Futón con dos capas de látex, 150x200x14,5 cm, Sin funda, Con cajón",1009.14,NO,0730003,1,730003,,730003,3,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4382,3651,0502012|0730003|1002004|0608004,"Futón con dos capas de látex, 150x200x14,5 cm, Crudo, Con cajón",1081.14,NO,0730003,1,730003,,730003,4,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4386,3651,0502012|0730003|1002004|0616004,"Futón con dos capas de látex, 150x200x14,5 cm, Negro, Con cajón",1081.14,NO,0730003,1,730003,,730003,4,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
6289,3651,0502012|0730003|1002004|0617004,"Futón con dos capas de látex, 150x200x14,5 cm, Gris jaspeado, Con cajón",1081.14,NO,0730003,1,730003,,730003,4,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
9448,3651,0502012|0730003|1002004|0619004,"Futón con dos capas de látex, 150x200x14,5 cm, Beige jaspeado, Con cajón",1081.14,NO,0730003,1,730003,,730003,4,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
11139,3651,0502012|0730003|1002004|0619010,"Futón con dos capas de látex, 150x200x14,5 cm, Marrón, Con cajón",1081.14,NO,0730003,1,730003,,730003,4,16,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
3753,3629,0502012|1002004,Con cajón,507.00,NO,1002004,1,1002004,,1002004,2,19,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4029,3648,0504009|0724001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón de algodón, 90x200x14,5 cm, Sin funda",337.99,NO,0724001,1,724001,,724001,2,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4034,3648,0504009|0724001|0606001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón de algodón, 90x200x14,5 cm, Granate",361.99,NO,0724001,1,724001,,724001,3,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4038,3648,0504009|0724001|0607001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón de algodón, 90x200x14,5 cm, Rojo",361.99,NO,0724001,1,724001,,724001,3,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4033,3648,0504009|0724001|0608001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón de algodón, 90x200x14,5 cm, Crudo",361.99,NO,0724001,1,724001,,724001,3,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4031,3648,0504009|0724001|0609001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón de algodón, 90x200x14,5 cm, Azul",361.99,NO,0724001,1,724001,,724001,3,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4030,3648,0504009|0724001|0615001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón de algodón, 90x200x14,5 cm, Amarillo",361.99,NO,0724001,1,724001,,724001,3,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4037,3648,0504009|0724001|0616001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón de algodón, 90x200x14,5 cm, Negro",361.99,NO,0724001,1,724001,,724001,3,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
4005,3648,0504009|0728001,"90x200x8 cm, 90x120x100 cm, 90x200 cm, Futón con una capa de látex, 90x200x14,5 cm, Sin funda",385.99,NO,0728001,1,728001,,728001,2,12,MANY_TO_MANY,NO,UNCHANGED_EXACT_EVIDENCE,HIGH,READ_ONLY_NOT_IMPLEMENTED
